language,books,chapter,url
xnr,luk,14,https://youtu.be/oBo8Zd5g4Y0
xnr,luk,15,https://youtu.be/BCvNFNtbTPg
xnr,luk,15,https://youtu.be/O2yqTtMCYao
xnr,luk,16,https://youtu.be/tReZLRX-plg
xnr,luk,16,https://youtu.be/lEmfCRRLAgs
xnr,luk,17,https://youtu.be/HZGsk6G1RxQ
xnr,luk,17,https://youtu.be/oeRVEsXBoUs
xnr,luk,18,https://youtu.be/EGlMPmdrtFc
xnr,luk,18,https://youtu.be/voYJuXGBqrg
xnr,luk,19,https://youtu.be/SpCSpHySqFs
xnr,luk,19,https://youtu.be/f3WsaRpSTC4
xnr,luk,20,https://youtu.be/U4WY7S6X1VU
xnr,luk,20,https://youtu.be/FrQ-8nnxQ5A
xnr,luk,21,https://youtu.be/Sp0PrVi2bSw
xnr,luk,22,https://youtu.be/D1fnFxMXHc8
xnr,luk,21,https://youtu.be/lakMi_LHnZs
xnr,luk,22,https://youtu.be/Y4EuAS6ZGNc
xnr,luk,23,https://youtu.be/SXDJftASBWg
xnr,luk,23,https://youtu.be/rCh54Jg3m1Q
xnr,luk,23,https://youtu.be/uFo31Z6rlYk
xnr,luk,24,https://youtu.be/fid-nmnt3LA
xnr,luk,24,https://youtu.be/XXYwVvnhctc
kfx,luk,1,https://youtu.be/KL9L8XZVVi8
kfx,luk,1,https://youtu.be/MmYlhD3qpAk
kfx,luk,1,https://youtu.be/m8OuH-8XlqE
kfx,luk,2,https://youtu.be/ImA42vyhWF0
kfx,luk,2,https://youtu.be/-cHIcbQDV_c
kfx,luk,3,https://youtu.be/tQyhhVZTHhs
kfx,luk,3,https://youtu.be/Z5q_e7LjuLo
kfx,luk,4,https://youtu.be/3XpalrW7tIQ
kfx,luk,4,https://youtu.be/KEAcdUvIeSc
kfx,luk,5,https://youtu.be/BefTWYzQZI0
kfx,luk,5,https://youtu.be/b79o87N4o_k
kfx,luk,6,https://youtu.be/BnbQ-j_x52M
kfx,luk,6,https://youtu.be/xGfX_6KckvM
kfx,luk,6,https://youtu.be/EEQLpms3LBo
kfx,luk,7,https://youtu.be/Xp1JtL8mOlM
kfx,luk,7,https://youtu.be/gRWR1XqG-Zo
kfx,luk,7,https://youtu.be/0tv8xSMLQtk
kfx,luk,8,https://youtu.be/J8SM4vfEvjA
kfx,luk,8,https://youtu.be/CuRdgcjsKuo
kfx,luk,8,https://youtu.be/2oJcrT4YkH8
kfx,luk,9,https://youtu.be/f261gVOKmBk
kfx,luk,9,https://youtu.be/Zsb28YtIa7U
kfx,luk,9,https://youtu.be/tgboqqgK030
kfx,luk,10,https://youtu.be/0lOvrHUBnVo
kfx,luk,10,https://youtu.be/SfDwP0cKf9U
kfx,luk,11,https://youtu.be/Z2yNFZBt_WA
kfx,luk,11,https://youtu.be/wvrZ9Fzw00M
kfx,luk,11,https://youtu.be/PTMv5oSjzmE
kfx,luk,12,https://youtu.be/U3h0jH-INt0
kfx,luk,12,https://youtu.be/9OOBgSiSD6Y
kfx,luk,13,https://youtu.be/_XgC_Nxth4E
kfx,luk,13,https://youtu.be/_b6PGAZPxEc
kfx,luk,14,https://youtu.be/HPHa34R0BJw
kfx,luk,14,https://youtu.be/pbjjgzEOieA
kfx,luk,15,https://youtu.be/AQ4MGGJvCSI
kfx,luk,15,https://youtu.be/bwWtadUPw7M
kfx,luk,16,https://youtu.be/0wYSbHrKYYg
kfx,luk,16,https://youtu.be/DlxB-Gqw4o0
kfx,luk,17,https://youtu.be/u-b3nP-ckMQ
kfx,luk,17,https://youtu.be/AwxTgWJyWdI
kfx,luk,18,https://youtu.be/NodvKPFJ2P4
kfx,luk,18,https://youtu.be/MxGVSKH1W_Q
kfx,luk,19,https://youtu.be/lHCRwKrhLTA
kfx,luk,19,https://youtu.be/kPzdahDOdpg
kfx,luk,20,https://youtu.be/5KcetG5QTtE
kfx,luk,20,https://youtu.be/Bw21F0ZOfzc
kfx,luk,21,https://youtu.be/_m2XuBAnvw8
kfx,luk,21,https://youtu.be/ejsgEyhBe04
kfx,luk,22,https://youtu.be/c8_ksUmTmqo
kfx,luk,22,https://youtu.be/pbxpUX6HeHk
kfx,luk,23,https://youtu.be/cfbbNsZaoFI
kfx,luk,23,https://youtu.be/_eMJeEc6CRo
kfx,luk,23,https://youtu.be/SpGnpHxuk88
kfx,luk,24,https://youtu.be/9iCfmkYuFoM
kfx,luk,24,https://youtu.be/ap7E88b6fes
mjl,luk,1,https://youtu.be/Oh8QFTkJldI
mjl,luk,1,https://youtu.be/ShQfLX0EwnM
mjl,luk,1,https://youtu.be/MdWBq2M-hYk
mjl,luk,2,https://youtu.be/xAaw1b5P80c
mjl,luk,2,https://youtu.be/7A5ss-wSDwU
mjl,luk,3,https://youtu.be/l6KqGeW8XSI
mjl,luk,3,https://youtu.be/huwHWSdo-zc
mjl,luk,4,https://youtu.be/oCT97kHCLNQ
mjl,luk,4,https://youtu.be/ki53KLOUVQQ
mjl,luk,5,https://youtu.be/zbQZ-wPG6kI
mjl,luk,5,https://youtu.be/CwqX21aWrXc
mjl,luk,6,https://youtu.be/e3kcHx2Bj1M
mjl,luk,6,https://youtu.be/c-6lvOqEVVA
mjl,luk,6,https://youtu.be/gNNKaL948Gw
mjl,luk,7,https://youtu.be/ZJtCLn2QFeI
mjl,luk,7,https://youtu.be/jSmf5i6Pm2M
mjl,luk,7,https://youtu.be/cB6RM8BXqlA
mjl,luk,8,https://youtu.be/6K2_jLupVEc
mjl,luk,8,https://youtu.be/o_WScIckwUk
mjl,luk,8,https://youtu.be/-IncV0ppkRQ
mjl,luk,9,https://youtu.be/qRTKLE0gZvg
mjl,luk,9,https://youtu.be/nr-6jAquFo0
mjl,luk,9,https://youtu.be/GByk3kJAPkg
mjl,luk,10,https://youtu.be/McG3MTslJmk
mjl,luk,10,https://youtu.be/IQAlOdrOStY
mjl,luk,11,https://youtu.be/rOVB5MGULSU
mjl,luk,11,https://youtu.be/WQ5eN2GJ7u0
mjl,luk,11,https://youtu.be/ZwnWdBcQIiY
mjl,luk,12,https://youtu.be/iU7k2ZokUR8
mjl,luk,12,https://youtu.be/kPV1MkpmrnU
mjl,luk,13,https://youtu.be/m5Othe0URF4
mjl,luk,13,https://youtu.be/5eKFbzdDreQ
mjl,luk,14,https://youtu.be/oUoiTUmoq6s
mjl,luk,14,https://youtu.be/gNbJ1Y5clY0
mjl,luk,15,https://youtu.be/PtkX8JtvnzU
mjl,luk,15,https://youtu.be/udYnN8HbhZY
mjl,luk,16,https://youtu.be/erP2rsliKVg
mjl,luk,16,https://youtu.be/ardsqtxQkho
mjl,luk,17,https://youtu.be/rWdVmmt5AaQ
mjl,luk,17,https://youtu.be/WwVX5UTdq9g
mjl,luk,18,https://youtu.be/jtBtV6exb3Q
mjl,luk,18,https://youtu.be/AiDfy6Tn5Mw
mjl,luk,19,https://youtu.be/Sq9pSwxSXno
mjl,luk,19,https://youtu.be/6els5QhL-NM
mjl,luk,20,https://youtu.be/jBXDdj43hfA
mjl,luk,20,https://youtu.be/TafE1EhF78U
mjl,luk,21,https://youtu.be/RJGIFRpIrz0
mjl,luk,21,https://youtu.be/pixUFCh87y4
mjl,luk,22,https://youtu.be/DX-ZfesxvBs
mjl,luk,22,https://youtu.be/4h_sb0yPC28
mjl,luk,23,https://youtu.be/LoBZlc0bdvY
mjl,luk,23,https://youtu.be/peW-LBr4Owc
mjl,luk,23,https://youtu.be/3ozx2WGg0kI
mjl,luk,24,https://youtu.be/9ASBVtt-vKg
mjl,luk,24,https://youtu.be/zJieXFBEgqI
bfz,luk,1,https://youtu.be/V3K_Oyi5GtY
bfz,luk,1,https://youtu.be/bA1-gdsIRPE
bfz,luk,1,https://youtu.be/kDdeMkj9L28
bfz,luk,2,https://youtu.be/EBXbdILkSqg
bfz,luk,2,https://youtu.be/Vkm81aePRMY
bfz,luk,3,https://youtu.be/9tsHLfiMZTw
bfz,luk,3,https://youtu.be/BW8BdO0pHHA
bfz,luk,4,https://youtu.be/vRmQUa_oxOg
bfz,luk,4,https://youtu.be/Y2433DF0mgc
bfz,luk,5,https://youtu.be/pBZ3_9KdH9g
bfz,luk,5,https://youtu.be/KlFs3VQ4RAI
bfz,luk,6,https://youtu.be/p-dyh6OZW_U
bfz,luk,6,https://youtu.be/orJRLNvYQQQ
bfz,luk,6,https://youtu.be/lC51xxNONtA
bfz,luk,7,https://youtu.be/1huhPQjubG0
bfz,luk,7,https://youtu.be/-1TRwUAAcsQ
bfz,luk,7,https://youtu.be/ldQNK1VF76g
bfz,luk,8,https://youtu.be/SMhoUMxMsG0
bfz,luk,8,https://youtu.be/U0oaBletw3Y
bfz,luk,8,https://youtu.be/glN6e9NujlA
bfz,luk,9,https://youtu.be/hACmzik6ZnA
bfz,luk,9,https://youtu.be/_ubhuvsqrPs
bfz,luk,9,https://youtu.be/QahvcvlIYF4
bfz,luk,10,https://youtu.be/jwIbohnjh1k
bfz,luk,10,https://youtu.be/u1JYI10Xeq8
bfz,luk,11,https://youtu.be/HfDyRJ850Fw
bfz,luk,11,https://youtu.be/x5U_F5TgTR4
bfz,luk,11,https://youtu.be/qeQ2LGF9ufM
bfz,luk,12,https://youtu.be/aD5NwAQB5j0
bfz,luk,12,https://youtu.be/joWFhvk7acw
bfz,luk,13,https://youtu.be/jwR656wCjHA
bfz,luk,13,https://youtu.be/qBKSEViwXus
bfz,luk,14,https://youtu.be/59GpTUonWdQ
bfz,luk,14,https://youtu.be/OdRRhqo9gsg
bfz,luk,15,https://youtu.be/1f8f85eAFww
bfz,luk,15,https://youtu.be/FVGobwTIr6c
bfz,luk,16,https://youtu.be/dyFQAvrdXX8
bfz,luk,16,https://youtu.be/k-mbaC273y0
bfz,luk,17,https://youtu.be/Ku9ICq_uvQM
bfz,luk,17,https://youtu.be/h3Gk_vuMYwY
bfz,luk,18,https://youtu.be/LBRnf9EzQNM
bfz,luk,18,https://youtu.be/CbcjUp4_G5M
bfz,luk,19,https://youtu.be/EQUbGvt5crQ
bfz,luk,19,https://youtu.be/M8mLnqM_MfU
bfz,luk,20,https://youtu.be/WO2jOKeldsc
bfz,luk,20,https://youtu.be/vGptvw1oATk
bfz,luk,21,https://youtu.be/AoOOxbHaxRg
bfz,luk,21,https://youtu.be/LB-hXqseCto
bfz,luk,22,https://youtu.be/HaANQOUmL18
bfz,luk,22,https://youtu.be/xIrtgnFB9CM
bfz,luk,23,https://youtu.be/mnLL5PA2K5A
bfz,luk,23,https://youtu.be/xsxoCA5655M
bfz,luk,23,https://youtu.be/tvpR0BJuskk
bfz,luk,24,https://youtu.be/K5_wSdSS-Pg
bfz,luk,24,https://youtu.be/tKhNq67dn48
